student_ID,title_ID,total_submissions,correct_submissions,correct_rate,is_perfect,has_correct
4e508744a9816cc4586a,Question_x2Fy7rZ3SwYl9jMQkpOD,3,1,0.3333333333333333,False,True
4e508744a9816cc4586a,Question_x2L7AqbMuTjCwPFy6vNr,1,1,1.0,True,True
4e508744a9816cc4586a,Question_xqlJkmRaP0otZcX4fK3W,2,1,0.5,False,True
4e693829528e3e7de62a,Question_3MwAFlmNO8EKrpY5zjUd,36,22,0.6111111111111112,False,True
4e693829528e3e7de62a,Question_3oPyUzDmQtcMfLpGZ0jW,12,7,0.5833333333333334,False,True
4e693829528e3e7de62a,Question_4nHcauCQ0Y6Pm8DgKlLo,18,5,0.2777777777777778,False,True
4e693829528e3e7de62a,Question_5fgqjSBwTPG7KUV3it6O,40,10,0.25,False,True
4e693829528e3e7de62a,Question_62XbhBvJ8NUSnApgDL94,46,14,0.30434782608695654,False,True
4e693829528e3e7de62a,Question_6RQj2gF3OeK5AmDvThUV,24,10,0.4166666666666667,False,True
4e693829528e3e7de62a,Question_7NJzCXUPcvQF4Mkfh9Wr,9,3,0.3333333333333333,False,True
4e693829528e3e7de62a,Question_Az73sM0rHfWVKuc4X2kL,17,4,0.23529411764705882,False,True
4e693829528e3e7de62a,Question_BW0ItEaymH3TkD6S15JF,10,2,0.2,False,True
4e693829528e3e7de62a,Question_EhVPdmlB31M8WKGqL0wc,24,10,0.4166666666666667,False,True
4e693829528e3e7de62a,Question_Ej5mBw9rsOUKkFycGvz2,26,5,0.19230769230769232,False,True
4e693829528e3e7de62a,Question_FNg8X9v5zcbB1tQrxHR3,14,4,0.2857142857142857,False,True
4e693829528e3e7de62a,Question_Jr4Wz5jLqmN01KUwHa7g,33,13,0.3939393939393939,False,True
4e693829528e3e7de62a,Question_Mh4CZIsrEfxkP1wXtOYV,20,7,0.35,False,True
4e693829528e3e7de62a,Question_NixCn84GdK2tySa5rB1V,18,7,0.3888888888888889,False,True
4e693829528e3e7de62a,Question_Ou3f2Wt9BqExm5DpN7Zk,5,5,1.0,True,True
4e693829528e3e7de62a,Question_QRm48lXxzdP7Tn1WgNOf,40,17,0.425,False,True
4e693829528e3e7de62a,Question_TmKaGvfNoXYq4FZ2JrBu,42,6,0.14285714285714285,False,True
4e693829528e3e7de62a,Question_UXqN1F7G3Sbldz02vZne,20,7,0.35,False,True
4e693829528e3e7de62a,Question_VgKw8PjY1FR6cm2QI9XW,12,2,0.16666666666666666,False,True
4e693829528e3e7de62a,Question_X3wF8QlTyi4mZkDp9Kae,26,15,0.5769230769230769,False,True
4e693829528e3e7de62a,Question_YWXHr4G6Cl7bEm9iF2kQ,4,3,0.75,False,True
4e693829528e3e7de62a,Question_ZTbD7mxr2OUp8Fz6iNjy,9,5,0.5555555555555556,False,True
4e693829528e3e7de62a,Question_bumGRTJ0c8p4v5D6eHZa,3,3,1.0,True,True
4e693829528e3e7de62a,Question_fZrP3FJ4ebUogW9V7taS,4,1,0.25,False,True
4e693829528e3e7de62a,Question_h7pXNg80nJbw1C4kAPRm,11,6,0.5454545454545454,False,True
4e693829528e3e7de62a,Question_hZ5wXofebmTlzKB1jNcP,15,4,0.26666666666666666,False,True
4e693829528e3e7de62a,Question_lU2wvHSZq7m43xiVroBc,52,16,0.3076923076923077,False,True
4e693829528e3e7de62a,Question_n2BTxIGw1Mc3Zo6RLdUe,11,5,0.45454545454545453,False,True
4e693829528e3e7de62a,Question_oCjnFLbIs4Uxwek9rBpu,8,4,0.5,False,True
4e693829528e3e7de62a,Question_pVKXjZn0BkSwYcsa7C31,28,5,0.17857142857142858,False,True
4e693829528e3e7de62a,Question_q7OpB2zCMmW9wS8uNt3H,16,6,0.375,False,True
4e693829528e3e7de62a,Question_rvB9mVE6Kbd8jAY4NwPx,5,4,0.8,False,True
4e693829528e3e7de62a,Question_s6VmP1G4UbEQWRYHK9Fd,73,13,0.1780821917808219,False,True
4e693829528e3e7de62a,Question_tgOjrpZLw4RdVzQx85h6,2,2,1.0,True,True
4e693829528e3e7de62a,Question_x2Fy7rZ3SwYl9jMQkpOD,18,9,0.5,False,True
4e693829528e3e7de62a,Question_x2L7AqbMuTjCwPFy6vNr,7,5,0.7142857142857143,False,True
4e693829528e3e7de62a,Question_xqlJkmRaP0otZcX4fK3W,31,9,0.2903225806451613,False,True
4e768251c78b687fa993,Question_3MwAFlmNO8EKrpY5zjUd,9,2,0.2222222222222222,False,True
4e768251c78b687fa993,Question_3oPyUzDmQtcMfLpGZ0jW,14,4,0.2857142857142857,False,True
4e768251c78b687fa993,Question_4nHcauCQ0Y6Pm8DgKlLo,20,3,0.15,False,True
4e768251c78b687fa993,Question_5fgqjSBwTPG7KUV3it6O,21,1,0.047619047619047616,False,True
4e768251c78b687fa993,Question_62XbhBvJ8NUSnApgDL94,1,1,1.0,True,True
4e768251c78b687fa993,Question_6RQj2gF3OeK5AmDvThUV,18,1,0.05555555555555555,False,True
4e768251c78b687fa993,Question_7NJzCXUPcvQF4Mkfh9Wr,14,1,0.07142857142857142,False,True
4e768251c78b687fa993,Question_Az73sM0rHfWVKuc4X2kL,3,1,0.3333333333333333,False,True
4e768251c78b687fa993,Question_BW0ItEaymH3TkD6S15JF,8,1,0.125,False,True
4e768251c78b687fa993,Question_EhVPdmlB31M8WKGqL0wc,2,1,0.5,False,True
4e768251c78b687fa993,Question_Ej5mBw9rsOUKkFycGvz2,6,1,0.16666666666666666,False,True
4e768251c78b687fa993,Question_FNg8X9v5zcbB1tQrxHR3,13,2,0.15384615384615385,False,True
4e768251c78b687fa993,Question_Jr4Wz5jLqmN01KUwHa7g,24,1,0.041666666666666664,False,True
4e768251c78b687fa993,Question_Mh4CZIsrEfxkP1wXtOYV,3,1,0.3333333333333333,False,True
4e768251c78b687fa993,Question_NixCn84GdK2tySa5rB1V,2,1,0.5,False,True
4e768251c78b687fa993,Question_Ou3f2Wt9BqExm5DpN7Zk,2,1,0.5,False,True
4e768251c78b687fa993,Question_QRm48lXxzdP7Tn1WgNOf,1,1,1.0,True,True
4e768251c78b687fa993,Question_TmKaGvfNoXYq4FZ2JrBu,1,1,1.0,True,True
4e768251c78b687fa993,Question_UXqN1F7G3Sbldz02vZne,1,1,1.0,True,True
4e768251c78b687fa993,Question_VgKw8PjY1FR6cm2QI9XW,1,1,1.0,True,True
4e768251c78b687fa993,Question_X3wF8QlTyi4mZkDp9Kae,1,1,1.0,True,True
4e768251c78b687fa993,Question_YWXHr4G6Cl7bEm9iF2kQ,3,1,0.3333333333333333,False,True
4e768251c78b687fa993,Question_ZTbD7mxr2OUp8Fz6iNjy,2,1,0.5,False,True
4e768251c78b687fa993,Question_bumGRTJ0c8p4v5D6eHZa,1,1,1.0,True,True
4e768251c78b687fa993,Question_fZrP3FJ4ebUogW9V7taS,6,1,0.16666666666666666,False,True
4e768251c78b687fa993,Question_h7pXNg80nJbw1C4kAPRm,16,1,0.0625,False,True
4e768251c78b687fa993,Question_hZ5wXofebmTlzKB1jNcP,2,1,0.5,False,True
4e768251c78b687fa993,Question_lU2wvHSZq7m43xiVroBc,4,1,0.25,False,True
4e768251c78b687fa993,Question_n2BTxIGw1Mc3Zo6RLdUe,5,1,0.2,False,True
4e768251c78b687fa993,Question_oCjnFLbIs4Uxwek9rBpu,3,1,0.3333333333333333,False,True
4e768251c78b687fa993,Question_pVKXjZn0BkSwYcsa7C31,6,1,0.16666666666666666,False,True
4e768251c78b687fa993,Question_q7OpB2zCMmW9wS8uNt3H,10,2,0.2,False,True
4e768251c78b687fa993,Question_rvB9mVE6Kbd8jAY4NwPx,10,2,0.2,False,True
4e768251c78b687fa993,Question_s6VmP1G4UbEQWRYHK9Fd,6,2,0.3333333333333333,False,True
4e768251c78b687fa993,Question_tgOjrpZLw4RdVzQx85h6,9,2,0.2222222222222222,False,True
4e768251c78b687fa993,Question_x2Fy7rZ3SwYl9jMQkpOD,3,1,0.3333333333333333,False,True
4e768251c78b687fa993,Question_x2L7AqbMuTjCwPFy6vNr,5,1,0.2,False,True
4e768251c78b687fa993,Question_xqlJkmRaP0otZcX4fK3W,2,1,0.5,False,True
4edfd2e1b7c5c5d1d384,Question_3MwAFlmNO8EKrpY5zjUd,2,2,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_3oPyUzDmQtcMfLpGZ0jW,10,1,0.1,False,True
4edfd2e1b7c5c5d1d384,Question_4nHcauCQ0Y6Pm8DgKlLo,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_5fgqjSBwTPG7KUV3it6O,5,1,0.2,False,True
4edfd2e1b7c5c5d1d384,Question_62XbhBvJ8NUSnApgDL94,3,1,0.3333333333333333,False,True
4edfd2e1b7c5c5d1d384,Question_6RQj2gF3OeK5AmDvThUV,2,2,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_7NJzCXUPcvQF4Mkfh9Wr,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_Az73sM0rHfWVKuc4X2kL,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_BW0ItEaymH3TkD6S15JF,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_EhVPdmlB31M8WKGqL0wc,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_Ej5mBw9rsOUKkFycGvz2,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_FNg8X9v5zcbB1tQrxHR3,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_Jr4Wz5jLqmN01KUwHa7g,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_Mh4CZIsrEfxkP1wXtOYV,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_NixCn84GdK2tySa5rB1V,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_Ou3f2Wt9BqExm5DpN7Zk,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_QRm48lXxzdP7Tn1WgNOf,2,0,0.0,False,False
4edfd2e1b7c5c5d1d384,Question_TmKaGvfNoXYq4FZ2JrBu,1,0,0.0,False,False
4edfd2e1b7c5c5d1d384,Question_UXqN1F7G3Sbldz02vZne,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_VgKw8PjY1FR6cm2QI9XW,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_X3wF8QlTyi4mZkDp9Kae,4,1,0.25,False,True
4edfd2e1b7c5c5d1d384,Question_YWXHr4G6Cl7bEm9iF2kQ,2,0,0.0,False,False
4edfd2e1b7c5c5d1d384,Question_ZTbD7mxr2OUp8Fz6iNjy,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_bumGRTJ0c8p4v5D6eHZa,2,0,0.0,False,False
4edfd2e1b7c5c5d1d384,Question_fZrP3FJ4ebUogW9V7taS,8,1,0.125,False,True
4edfd2e1b7c5c5d1d384,Question_h7pXNg80nJbw1C4kAPRm,4,2,0.5,False,True
4edfd2e1b7c5c5d1d384,Question_hZ5wXofebmTlzKB1jNcP,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_n2BTxIGw1Mc3Zo6RLdUe,2,1,0.5,False,True
4edfd2e1b7c5c5d1d384,Question_oCjnFLbIs4Uxwek9rBpu,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_pVKXjZn0BkSwYcsa7C31,2,0,0.0,False,False
4edfd2e1b7c5c5d1d384,Question_q7OpB2zCMmW9wS8uNt3H,7,1,0.14285714285714285,False,True
4edfd2e1b7c5c5d1d384,Question_rvB9mVE6Kbd8jAY4NwPx,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_s6VmP1G4UbEQWRYHK9Fd,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_tgOjrpZLw4RdVzQx85h6,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_x2L7AqbMuTjCwPFy6vNr,1,1,1.0,True,True
4edfd2e1b7c5c5d1d384,Question_xqlJkmRaP0otZcX4fK3W,1,1,1.0,True,True
4erna0vkk9gu5umle1se,Question_3MwAFlmNO8EKrpY5zjUd,5,2,0.4,False,True
4erna0vkk9gu5umle1se,Question_3oPyUzDmQtcMfLpGZ0jW,7,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_5fgqjSBwTPG7KUV3it6O,8,1,0.125,False,True
4erna0vkk9gu5umle1se,Question_62XbhBvJ8NUSnApgDL94,4,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_6RQj2gF3OeK5AmDvThUV,4,4,1.0,True,True
4erna0vkk9gu5umle1se,Question_7NJzCXUPcvQF4Mkfh9Wr,4,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_Az73sM0rHfWVKuc4X2kL,4,2,0.5,False,True
4erna0vkk9gu5umle1se,Question_BW0ItEaymH3TkD6S15JF,3,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_Ej5mBw9rsOUKkFycGvz2,4,1,0.25,False,True
4erna0vkk9gu5umle1se,Question_FNg8X9v5zcbB1tQrxHR3,6,1,0.16666666666666666,False,True
4erna0vkk9gu5umle1se,Question_Jr4Wz5jLqmN01KUwHa7g,4,1,0.25,False,True
4erna0vkk9gu5umle1se,Question_Mh4CZIsrEfxkP1wXtOYV,5,2,0.4,False,True
4erna0vkk9gu5umle1se,Question_NixCn84GdK2tySa5rB1V,3,3,1.0,True,True
4erna0vkk9gu5umle1se,Question_Ou3f2Wt9BqExm5DpN7Zk,3,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_QRm48lXxzdP7Tn1WgNOf,3,1,0.3333333333333333,False,True
4erna0vkk9gu5umle1se,Question_TmKaGvfNoXYq4FZ2JrBu,2,1,0.5,False,True
4erna0vkk9gu5umle1se,Question_UXqN1F7G3Sbldz02vZne,1,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_VgKw8PjY1FR6cm2QI9XW,6,2,0.3333333333333333,False,True
4erna0vkk9gu5umle1se,Question_X3wF8QlTyi4mZkDp9Kae,2,1,0.5,False,True
4erna0vkk9gu5umle1se,Question_YWXHr4G6Cl7bEm9iF2kQ,2,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_ZTbD7mxr2OUp8Fz6iNjy,2,1,0.5,False,True
4erna0vkk9gu5umle1se,Question_fZrP3FJ4ebUogW9V7taS,5,3,0.6,False,True
4erna0vkk9gu5umle1se,Question_h7pXNg80nJbw1C4kAPRm,4,1,0.25,False,True
4erna0vkk9gu5umle1se,Question_hZ5wXofebmTlzKB1jNcP,2,2,1.0,True,True
4erna0vkk9gu5umle1se,Question_lU2wvHSZq7m43xiVroBc,3,2,0.6666666666666666,False,True
4erna0vkk9gu5umle1se,Question_n2BTxIGw1Mc3Zo6RLdUe,8,3,0.375,False,True
4erna0vkk9gu5umle1se,Question_pVKXjZn0BkSwYcsa7C31,3,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_q7OpB2zCMmW9wS8uNt3H,13,1,0.07692307692307693,False,True
4erna0vkk9gu5umle1se,Question_rvB9mVE6Kbd8jAY4NwPx,3,2,0.6666666666666666,False,True
4erna0vkk9gu5umle1se,Question_s6VmP1G4UbEQWRYHK9Fd,1,1,1.0,True,True
4erna0vkk9gu5umle1se,Question_tgOjrpZLw4RdVzQx85h6,2,0,0.0,False,False
4erna0vkk9gu5umle1se,Question_x2Fy7rZ3SwYl9jMQkpOD,2,1,0.5,False,True
4erna0vkk9gu5umle1se,Question_x2L7AqbMuTjCwPFy6vNr,1,1,1.0,True,True
4erna0vkk9gu5umle1se,Question_xqlJkmRaP0otZcX4fK3W,2,1,0.5,False,True
4ewf46mylf75olvvihqj,Question_3MwAFlmNO8EKrpY5zjUd,4,1,0.25,False,True
4ewf46mylf75olvvihqj,Question_3oPyUzDmQtcMfLpGZ0jW,8,1,0.125,False,True
4ewf46mylf75olvvihqj,Question_4nHcauCQ0Y6Pm8DgKlLo,3,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_5fgqjSBwTPG7KUV3it6O,7,1,0.14285714285714285,False,True
4ewf46mylf75olvvihqj,Question_62XbhBvJ8NUSnApgDL94,4,2,0.5,False,True
4ewf46mylf75olvvihqj,Question_6RQj2gF3OeK5AmDvThUV,4,1,0.25,False,True
4ewf46mylf75olvvihqj,Question_Az73sM0rHfWVKuc4X2kL,2,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_BW0ItEaymH3TkD6S15JF,4,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_EhVPdmlB31M8WKGqL0wc,7,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_Ej5mBw9rsOUKkFycGvz2,2,1,0.5,False,True
4ewf46mylf75olvvihqj,Question_FNg8X9v5zcbB1tQrxHR3,2,1,0.5,False,True
4ewf46mylf75olvvihqj,Question_Jr4Wz5jLqmN01KUwHa7g,5,1,0.2,False,True
4ewf46mylf75olvvihqj,Question_Mh4CZIsrEfxkP1wXtOYV,1,1,1.0,True,True
4ewf46mylf75olvvihqj,Question_NixCn84GdK2tySa5rB1V,1,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_Ou3f2Wt9BqExm5DpN7Zk,3,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_QRm48lXxzdP7Tn1WgNOf,5,1,0.2,False,True
4ewf46mylf75olvvihqj,Question_TmKaGvfNoXYq4FZ2JrBu,3,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_UXqN1F7G3Sbldz02vZne,8,2,0.25,False,True
4ewf46mylf75olvvihqj,Question_VgKw8PjY1FR6cm2QI9XW,2,1,0.5,False,True
4ewf46mylf75olvvihqj,Question_X3wF8QlTyi4mZkDp9Kae,1,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_YWXHr4G6Cl7bEm9iF2kQ,3,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_ZTbD7mxr2OUp8Fz6iNjy,4,3,0.75,False,True
4ewf46mylf75olvvihqj,Question_bumGRTJ0c8p4v5D6eHZa,3,3,1.0,True,True
4ewf46mylf75olvvihqj,Question_fZrP3FJ4ebUogW9V7taS,4,2,0.5,False,True
4ewf46mylf75olvvihqj,Question_h7pXNg80nJbw1C4kAPRm,4,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_hZ5wXofebmTlzKB1jNcP,2,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_lU2wvHSZq7m43xiVroBc,4,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_n2BTxIGw1Mc3Zo6RLdUe,1,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_oCjnFLbIs4Uxwek9rBpu,3,2,0.6666666666666666,False,True
4ewf46mylf75olvvihqj,Question_pVKXjZn0BkSwYcsa7C31,4,1,0.25,False,True
4ewf46mylf75olvvihqj,Question_q7OpB2zCMmW9wS8uNt3H,8,0,0.0,False,False
4ewf46mylf75olvvihqj,Question_rvB9mVE6Kbd8jAY4NwPx,3,1,0.3333333333333333,False,True
4ewf46mylf75olvvihqj,Question_s6VmP1G4UbEQWRYHK9Fd,3,1,0.3333333333333333,False,True
4ewf46mylf75olvvihqj,Question_tgOjrpZLw4RdVzQx85h6,2,1,0.5,False,True
4ewf46mylf75olvvihqj,Question_x2Fy7rZ3SwYl9jMQkpOD,5,2,0.4,False,True
4ewf46mylf75olvvihqj,Question_xqlJkmRaP0otZcX4fK3W,6,3,0.5,False,True
4fl8e5s0nf65bm2m34f0,Question_3MwAFlmNO8EKrpY5zjUd,6,3,0.5,False,True
4fl8e5s0nf65bm2m34f0,Question_3oPyUzDmQtcMfLpGZ0jW,6,2,0.3333333333333333,False,True
4fl8e5s0nf65bm2m34f0,Question_4nHcauCQ0Y6Pm8DgKlLo,2,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_5fgqjSBwTPG7KUV3it6O,7,2,0.2857142857142857,False,True
4fl8e5s0nf65bm2m34f0,Question_62XbhBvJ8NUSnApgDL94,3,1,0.3333333333333333,False,True
4fl8e5s0nf65bm2m34f0,Question_6RQj2gF3OeK5AmDvThUV,7,4,0.5714285714285714,False,True
4fl8e5s0nf65bm2m34f0,Question_7NJzCXUPcvQF4Mkfh9Wr,4,3,0.75,False,True
4fl8e5s0nf65bm2m34f0,Question_Az73sM0rHfWVKuc4X2kL,1,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_BW0ItEaymH3TkD6S15JF,3,1,0.3333333333333333,False,True
4fl8e5s0nf65bm2m34f0,Question_EhVPdmlB31M8WKGqL0wc,2,1,0.5,False,True
4fl8e5s0nf65bm2m34f0,Question_Ej5mBw9rsOUKkFycGvz2,3,3,1.0,True,True
4fl8e5s0nf65bm2m34f0,Question_FNg8X9v5zcbB1tQrxHR3,4,1,0.25,False,True
4fl8e5s0nf65bm2m34f0,Question_Jr4Wz5jLqmN01KUwHa7g,4,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_Mh4CZIsrEfxkP1wXtOYV,3,1,0.3333333333333333,False,True
4fl8e5s0nf65bm2m34f0,Question_NixCn84GdK2tySa5rB1V,2,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_Ou3f2Wt9BqExm5DpN7Zk,2,2,1.0,True,True
4fl8e5s0nf65bm2m34f0,Question_QRm48lXxzdP7Tn1WgNOf,1,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_TmKaGvfNoXYq4FZ2JrBu,2,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_UXqN1F7G3Sbldz02vZne,1,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_VgKw8PjY1FR6cm2QI9XW,3,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_X3wF8QlTyi4mZkDp9Kae,4,2,0.5,False,True
4fl8e5s0nf65bm2m34f0,Question_YWXHr4G6Cl7bEm9iF2kQ,4,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_ZTbD7mxr2OUp8Fz6iNjy,5,2,0.4,False,True
4fl8e5s0nf65bm2m34f0,Question_bumGRTJ0c8p4v5D6eHZa,3,1,0.3333333333333333,False,True
4fl8e5s0nf65bm2m34f0,Question_fZrP3FJ4ebUogW9V7taS,6,1,0.16666666666666666,False,True
4fl8e5s0nf65bm2m34f0,Question_h7pXNg80nJbw1C4kAPRm,4,1,0.25,False,True
4fl8e5s0nf65bm2m34f0,Question_hZ5wXofebmTlzKB1jNcP,4,2,0.5,False,True
4fl8e5s0nf65bm2m34f0,Question_lU2wvHSZq7m43xiVroBc,5,1,0.2,False,True
4fl8e5s0nf65bm2m34f0,Question_n2BTxIGw1Mc3Zo6RLdUe,9,2,0.2222222222222222,False,True
4fl8e5s0nf65bm2m34f0,Question_oCjnFLbIs4Uxwek9rBpu,1,1,1.0,True,True
4fl8e5s0nf65bm2m34f0,Question_pVKXjZn0BkSwYcsa7C31,3,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_q7OpB2zCMmW9wS8uNt3H,11,1,0.09090909090909091,False,True
4fl8e5s0nf65bm2m34f0,Question_rvB9mVE6Kbd8jAY4NwPx,4,1,0.25,False,True
4fl8e5s0nf65bm2m34f0,Question_s6VmP1G4UbEQWRYHK9Fd,2,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_tgOjrpZLw4RdVzQx85h6,3,1,0.3333333333333333,False,True
4fl8e5s0nf65bm2m34f0,Question_x2Fy7rZ3SwYl9jMQkpOD,4,0,0.0,False,False
4fl8e5s0nf65bm2m34f0,Question_x2L7AqbMuTjCwPFy6vNr,1,0,0.0,False,False
4glo109mkgy7azntyttp,Question_3MwAFlmNO8EKrpY5zjUd,2,0,0.0,False,False
4glo109mkgy7azntyttp,Question_3oPyUzDmQtcMfLpGZ0jW,5,0,0.0,False,False
4glo109mkgy7azntyttp,Question_4nHcauCQ0Y6Pm8DgKlLo,6,2,0.3333333333333333,False,True
4glo109mkgy7azntyttp,Question_5fgqjSBwTPG7KUV3it6O,5,0,0.0,False,False
4glo109mkgy7azntyttp,Question_62XbhBvJ8NUSnApgDL94,2,0,0.0,False,False
4glo109mkgy7azntyttp,Question_6RQj2gF3OeK5AmDvThUV,3,1,0.3333333333333333,False,True
4glo109mkgy7azntyttp,Question_7NJzCXUPcvQF4Mkfh9Wr,2,1,0.5,False,True
4glo109mkgy7azntyttp,Question_Az73sM0rHfWVKuc4X2kL,4,1,0.25,False,True
4glo109mkgy7azntyttp,Question_BW0ItEaymH3TkD6S15JF,1,1,1.0,True,True
4glo109mkgy7azntyttp,Question_EhVPdmlB31M8WKGqL0wc,4,1,0.25,False,True
4glo109mkgy7azntyttp,Question_Ej5mBw9rsOUKkFycGvz2,5,3,0.6,False,True
4glo109mkgy7azntyttp,Question_FNg8X9v5zcbB1tQrxHR3,4,2,0.5,False,True
4glo109mkgy7azntyttp,Question_Jr4Wz5jLqmN01KUwHa7g,4,1,0.25,False,True
4glo109mkgy7azntyttp,Question_Mh4CZIsrEfxkP1wXtOYV,1,1,1.0,True,True
4glo109mkgy7azntyttp,Question_NixCn84GdK2tySa5rB1V,1,1,1.0,True,True
4glo109mkgy7azntyttp,Question_Ou3f2Wt9BqExm5DpN7Zk,3,2,0.6666666666666666,False,True
4glo109mkgy7azntyttp,Question_QRm48lXxzdP7Tn1WgNOf,1,1,1.0,True,True
4glo109mkgy7azntyttp,Question_TmKaGvfNoXYq4FZ2JrBu,6,3,0.5,False,True
4glo109mkgy7azntyttp,Question_UXqN1F7G3Sbldz02vZne,2,0,0.0,False,False
4glo109mkgy7azntyttp,Question_VgKw8PjY1FR6cm2QI9XW,3,1,0.3333333333333333,False,True
4glo109mkgy7azntyttp,Question_X3wF8QlTyi4mZkDp9Kae,3,1,0.3333333333333333,False,True
4glo109mkgy7azntyttp,Question_YWXHr4G6Cl7bEm9iF2kQ,3,1,0.3333333333333333,False,True
4glo109mkgy7azntyttp,Question_ZTbD7mxr2OUp8Fz6iNjy,1,1,1.0,True,True
4glo109mkgy7azntyttp,Question_bumGRTJ0c8p4v5D6eHZa,1,0,0.0,False,False
4glo109mkgy7azntyttp,Question_fZrP3FJ4ebUogW9V7taS,8,1,0.125,False,True
4glo109mkgy7azntyttp,Question_h7pXNg80nJbw1C4kAPRm,7,3,0.42857142857142855,False,True
4glo109mkgy7azntyttp,Question_lU2wvHSZq7m43xiVroBc,1,1,1.0,True,True
4glo109mkgy7azntyttp,Question_n2BTxIGw1Mc3Zo6RLdUe,7,1,0.14285714285714285,False,True
4glo109mkgy7azntyttp,Question_oCjnFLbIs4Uxwek9rBpu,2,2,1.0,True,True
4glo109mkgy7azntyttp,Question_pVKXjZn0BkSwYcsa7C31,8,2,0.25,False,True
4glo109mkgy7azntyttp,Question_q7OpB2zCMmW9wS8uNt3H,8,0,0.0,False,False
4glo109mkgy7azntyttp,Question_rvB9mVE6Kbd8jAY4NwPx,7,5,0.7142857142857143,False,True
4glo109mkgy7azntyttp,Question_s6VmP1G4UbEQWRYHK9Fd,1,0,0.0,False,False
4glo109mkgy7azntyttp,Question_tgOjrpZLw4RdVzQx85h6,4,1,0.25,False,True
4glo109mkgy7azntyttp,Question_x2Fy7rZ3SwYl9jMQkpOD,4,1,0.25,False,True
4glo109mkgy7azntyttp,Question_xqlJkmRaP0otZcX4fK3W,3,0,0.0,False,False
4i0t5tq7o78lvc1zglgr,Question_3MwAFlmNO8EKrpY5zjUd,7,0,0.0,False,False
4i0t5tq7o78lvc1zglgr,Question_3oPyUzDmQtcMfLpGZ0jW,7,1,0.14285714285714285,False,True
4i0t5tq7o78lvc1zglgr,Question_4nHcauCQ0Y6Pm8DgKlLo,1,0,0.0,False,False
4i0t5tq7o78lvc1zglgr,Question_5fgqjSBwTPG7KUV3it6O,9,1,0.1111111111111111,False,True
4i0t5tq7o78lvc1zglgr,Question_62XbhBvJ8NUSnApgDL94,1,0,0.0,False,False
