student_ID,title_ID,min_student_memory,title_min_memory,title_max_memory,memory_efficiency,is_lowest_memory
0999173c045ee29a0b44,Question_xqlJkmRaP0otZcX4fK3W,512,180,616,0.23853211009174313,False
09dfa3f18e48917f0242,Question_3MwAFlmNO8EKrpY5zjUd,208,176,640,0.9310344827586207,False
09dfa3f18e48917f0242,Question_3oPyUzDmQtcMfLpGZ0jW,312,176,824,0.7901234567901234,False
09dfa3f18e48917f0242,Question_4nHcauCQ0Y6Pm8DgKlLo,356,184,640,0.6228070175438597,False
09dfa3f18e48917f0242,Question_5fgqjSBwTPG7KUV3it6O,348,188,748,0.7142857142857143,False
09dfa3f18e48917f0242,Question_62XbhBvJ8NUSnApgDL94,324,172,640,0.6752136752136753,False
09dfa3f18e48917f0242,Question_6RQj2gF3OeK5AmDvThUV,512,188,696,0.36220472440944884,False
09dfa3f18e48917f0242,Question_7NJzCXUPcvQF4Mkfh9Wr,496,180,896,0.5586592178770949,False
09dfa3f18e48917f0242,Question_Az73sM0rHfWVKuc4X2kL,704,184,704,0.0,False
09dfa3f18e48917f0242,Question_BW0ItEaymH3TkD6S15JF,324,164,640,0.6638655462184874,False
09dfa3f18e48917f0242,Question_EhVPdmlB31M8WKGqL0wc,384,180,860,0.7,False
09dfa3f18e48917f0242,Question_Ej5mBw9rsOUKkFycGvz2,604,184,748,0.2553191489361702,False
09dfa3f18e48917f0242,Question_FNg8X9v5zcbB1tQrxHR3,352,180,896,0.7597765363128491,False
09dfa3f18e48917f0242,Question_Jr4Wz5jLqmN01KUwHa7g,352,184,640,0.631578947368421,False
09dfa3f18e48917f0242,Question_Mh4CZIsrEfxkP1wXtOYV,324,168,640,0.6694915254237288,False
09dfa3f18e48917f0242,Question_NixCn84GdK2tySa5rB1V,344,184,712,0.696969696969697,False
09dfa3f18e48917f0242,Question_Ou3f2Wt9BqExm5DpN7Zk,368,184,640,0.5964912280701754,False
09dfa3f18e48917f0242,Question_QRm48lXxzdP7Tn1WgNOf,344,180,728,0.7007299270072993,False
09dfa3f18e48917f0242,Question_TmKaGvfNoXYq4FZ2JrBu,352,180,692,0.6640625,False
09dfa3f18e48917f0242,Question_UXqN1F7G3Sbldz02vZne,476,180,8160,0.962907268170426,False
09dfa3f18e48917f0242,Question_VgKw8PjY1FR6cm2QI9XW,308,164,640,0.6974789915966386,False
09dfa3f18e48917f0242,Question_X3wF8QlTyi4mZkDp9Kae,440,184,768,0.5616438356164384,False
09dfa3f18e48917f0242,Question_YWXHr4G6Cl7bEm9iF2kQ,344,180,640,0.6434782608695652,False
09dfa3f18e48917f0242,Question_ZTbD7mxr2OUp8Fz6iNjy,460,172,640,0.38461538461538464,False
09dfa3f18e48917f0242,Question_bumGRTJ0c8p4v5D6eHZa,200,180,4424,0.9952874646559849,False
09dfa3f18e48917f0242,Question_fZrP3FJ4ebUogW9V7taS,200,160,592,0.9074074074074074,False
09dfa3f18e48917f0242,Question_h7pXNg80nJbw1C4kAPRm,324,188,640,0.6991150442477876,False
09dfa3f18e48917f0242,Question_hZ5wXofebmTlzKB1jNcP,356,180,640,0.6173913043478261,False
09dfa3f18e48917f0242,Question_lU2wvHSZq7m43xiVroBc,356,184,740,0.6906474820143885,False
09dfa3f18e48917f0242,Question_n2BTxIGw1Mc3Zo6RLdUe,196,164,708,0.9411764705882353,False
09dfa3f18e48917f0242,Question_oCjnFLbIs4Uxwek9rBpu,488,180,1980,0.8288888888888889,False
09dfa3f18e48917f0242,Question_pVKXjZn0BkSwYcsa7C31,348,180,756,0.7083333333333334,False
09dfa3f18e48917f0242,Question_q7OpB2zCMmW9wS8uNt3H,304,160,596,0.6697247706422018,False
09dfa3f18e48917f0242,Question_rvB9mVE6Kbd8jAY4NwPx,180,160,640,0.9583333333333334,False
09dfa3f18e48917f0242,Question_s6VmP1G4UbEQWRYHK9Fd,336,180,640,0.6608695652173913,False
09dfa3f18e48917f0242,Question_tgOjrpZLw4RdVzQx85h6,196,168,604,0.9357798165137615,False
09dfa3f18e48917f0242,Question_x2Fy7rZ3SwYl9jMQkpOD,368,184,768,0.684931506849315,False
09dfa3f18e48917f0242,Question_x2L7AqbMuTjCwPFy6vNr,344,180,640,0.6434782608695652,False
09dfa3f18e48917f0242,Question_xqlJkmRaP0otZcX4fK3W,336,180,616,0.6422018348623854,False
09e4bfadd7e012c37c7c,Question_3MwAFlmNO8EKrpY5zjUd,316,176,640,0.6982758620689655,False
09e4bfadd7e012c37c7c,Question_3oPyUzDmQtcMfLpGZ0jW,360,176,824,0.7160493827160493,False
09e4bfadd7e012c37c7c,Question_4nHcauCQ0Y6Pm8DgKlLo,480,184,640,0.3508771929824561,False
09e4bfadd7e012c37c7c,Question_5fgqjSBwTPG7KUV3it6O,372,188,748,0.6714285714285714,False
09e4bfadd7e012c37c7c,Question_62XbhBvJ8NUSnApgDL94,348,172,640,0.6239316239316239,False
09e4bfadd7e012c37c7c,Question_6RQj2gF3OeK5AmDvThUV,316,188,696,0.7480314960629921,False
09e4bfadd7e012c37c7c,Question_7NJzCXUPcvQF4Mkfh9Wr,324,180,896,0.7988826815642458,False
09e4bfadd7e012c37c7c,Question_Az73sM0rHfWVKuc4X2kL,332,184,704,0.7153846153846154,False
09e4bfadd7e012c37c7c,Question_BW0ItEaymH3TkD6S15JF,204,164,640,0.9159663865546218,False
09e4bfadd7e012c37c7c,Question_EhVPdmlB31M8WKGqL0wc,512,180,860,0.5117647058823529,False
09e4bfadd7e012c37c7c,Question_Ej5mBw9rsOUKkFycGvz2,348,184,748,0.7092198581560284,False
09e4bfadd7e012c37c7c,Question_FNg8X9v5zcbB1tQrxHR3,340,180,896,0.776536312849162,False
09e4bfadd7e012c37c7c,Question_Jr4Wz5jLqmN01KUwHa7g,384,184,640,0.5614035087719298,False
09e4bfadd7e012c37c7c,Question_Mh4CZIsrEfxkP1wXtOYV,188,168,640,0.9576271186440678,False
09e4bfadd7e012c37c7c,Question_NixCn84GdK2tySa5rB1V,192,184,712,0.9848484848484849,False
09e4bfadd7e012c37c7c,Question_Ou3f2Wt9BqExm5DpN7Zk,316,184,640,0.7105263157894737,False
09e4bfadd7e012c37c7c,Question_QRm48lXxzdP7Tn1WgNOf,196,180,728,0.9708029197080292,False
09e4bfadd7e012c37c7c,Question_TmKaGvfNoXYq4FZ2JrBu,384,180,692,0.6015625,False
09e4bfadd7e012c37c7c,Question_UXqN1F7G3Sbldz02vZne,196,180,8160,0.9979949874686717,False
09e4bfadd7e012c37c7c,Question_VgKw8PjY1FR6cm2QI9XW,320,164,640,0.6722689075630253,False
09e4bfadd7e012c37c7c,Question_X3wF8QlTyi4mZkDp9Kae,348,184,768,0.7191780821917808,False
09e4bfadd7e012c37c7c,Question_YWXHr4G6Cl7bEm9iF2kQ,472,180,640,0.3652173913043478,False
09e4bfadd7e012c37c7c,Question_ZTbD7mxr2OUp8Fz6iNjy,204,172,640,0.9316239316239316,False
09e4bfadd7e012c37c7c,Question_bumGRTJ0c8p4v5D6eHZa,308,180,4424,0.9698397737983034,False
09e4bfadd7e012c37c7c,Question_fZrP3FJ4ebUogW9V7taS,200,160,592,0.9074074074074074,False
09e4bfadd7e012c37c7c,Question_h7pXNg80nJbw1C4kAPRm,460,188,640,0.39823008849557523,False
09e4bfadd7e012c37c7c,Question_hZ5wXofebmTlzKB1jNcP,196,180,640,0.9652173913043478,False
09e4bfadd7e012c37c7c,Question_lU2wvHSZq7m43xiVroBc,452,184,740,0.5179856115107914,False
09e4bfadd7e012c37c7c,Question_n2BTxIGw1Mc3Zo6RLdUe,196,164,708,0.9411764705882353,False
09e4bfadd7e012c37c7c,Question_oCjnFLbIs4Uxwek9rBpu,640,180,1980,0.7444444444444445,False
09e4bfadd7e012c37c7c,Question_pVKXjZn0BkSwYcsa7C31,276,180,756,0.8333333333333334,False
09e4bfadd7e012c37c7c,Question_q7OpB2zCMmW9wS8uNt3H,204,160,596,0.8990825688073395,False
09e4bfadd7e012c37c7c,Question_rvB9mVE6Kbd8jAY4NwPx,200,160,640,0.9166666666666666,False
09e4bfadd7e012c37c7c,Question_s6VmP1G4UbEQWRYHK9Fd,316,180,640,0.7043478260869566,False
09e4bfadd7e012c37c7c,Question_tgOjrpZLw4RdVzQx85h6,308,168,604,0.6788990825688074,False
09e4bfadd7e012c37c7c,Question_x2Fy7rZ3SwYl9jMQkpOD,364,184,768,0.6917808219178082,False
09e4bfadd7e012c37c7c,Question_x2L7AqbMuTjCwPFy6vNr,320,180,640,0.6956521739130435,False
09e4bfadd7e012c37c7c,Question_xqlJkmRaP0otZcX4fK3W,320,180,616,0.6788990825688074,False
0a7f1a73361654329281,Question_3MwAFlmNO8EKrpY5zjUd,640,176,640,0.0,False
0a7f1a73361654329281,Question_3oPyUzDmQtcMfLpGZ0jW,200,176,824,0.9629629629629629,False
0a7f1a73361654329281,Question_4nHcauCQ0Y6Pm8DgKlLo,348,184,640,0.6403508771929824,False
0a7f1a73361654329281,Question_5fgqjSBwTPG7KUV3it6O,384,188,748,0.65,False
0a7f1a73361654329281,Question_62XbhBvJ8NUSnApgDL94,356,172,640,0.6068376068376068,False
0a7f1a73361654329281,Question_6RQj2gF3OeK5AmDvThUV,336,188,696,0.7086614173228346,False
0a7f1a73361654329281,Question_7NJzCXUPcvQF4Mkfh9Wr,352,180,896,0.7597765363128491,False
0a7f1a73361654329281,Question_Az73sM0rHfWVKuc4X2kL,352,184,704,0.676923076923077,False
0a7f1a73361654329281,Question_BW0ItEaymH3TkD6S15JF,472,164,640,0.35294117647058826,False
0a7f1a73361654329281,Question_EhVPdmlB31M8WKGqL0wc,444,180,860,0.611764705882353,False
0a7f1a73361654329281,Question_Ej5mBw9rsOUKkFycGvz2,196,184,748,0.9787234042553191,False
0a7f1a73361654329281,Question_FNg8X9v5zcbB1tQrxHR3,344,180,896,0.770949720670391,False
0a7f1a73361654329281,Question_Jr4Wz5jLqmN01KUwHa7g,312,184,640,0.7192982456140351,False
0a7f1a73361654329281,Question_Mh4CZIsrEfxkP1wXtOYV,312,168,640,0.6949152542372882,False
0a7f1a73361654329281,Question_NixCn84GdK2tySa5rB1V,344,184,712,0.696969696969697,False
0a7f1a73361654329281,Question_Ou3f2Wt9BqExm5DpN7Zk,344,184,640,0.6491228070175439,False
0a7f1a73361654329281,Question_QRm48lXxzdP7Tn1WgNOf,344,180,728,0.7007299270072993,False
0a7f1a73361654329281,Question_TmKaGvfNoXYq4FZ2JrBu,320,180,692,0.7265625,False
0a7f1a73361654329281,Question_UXqN1F7G3Sbldz02vZne,348,180,8160,0.9789473684210527,False
0a7f1a73361654329281,Question_VgKw8PjY1FR6cm2QI9XW,456,164,640,0.3865546218487395,False
0a7f1a73361654329281,Question_X3wF8QlTyi4mZkDp9Kae,512,184,768,0.4383561643835616,False
0a7f1a73361654329281,Question_YWXHr4G6Cl7bEm9iF2kQ,320,180,640,0.6956521739130435,False
0a7f1a73361654329281,Question_ZTbD7mxr2OUp8Fz6iNjy,180,172,640,0.9829059829059829,False
0a7f1a73361654329281,Question_bumGRTJ0c8p4v5D6eHZa,348,180,4424,0.9604147031102733,False
0a7f1a73361654329281,Question_fZrP3FJ4ebUogW9V7taS,196,160,592,0.9166666666666666,False
0a7f1a73361654329281,Question_h7pXNg80nJbw1C4kAPRm,308,188,640,0.7345132743362832,False
0a7f1a73361654329281,Question_hZ5wXofebmTlzKB1jNcP,184,180,640,0.991304347826087,False
0a7f1a73361654329281,Question_lU2wvHSZq7m43xiVroBc,372,184,740,0.6618705035971223,False
0a7f1a73361654329281,Question_n2BTxIGw1Mc3Zo6RLdUe,348,164,708,0.6617647058823529,False
0a7f1a73361654329281,Question_oCjnFLbIs4Uxwek9rBpu,364,180,1980,0.8977777777777778,False
0a7f1a73361654329281,Question_pVKXjZn0BkSwYcsa7C31,360,180,756,0.6875,False
0a7f1a73361654329281,Question_q7OpB2zCMmW9wS8uNt3H,344,160,596,0.5779816513761468,False
0a7f1a73361654329281,Question_rvB9mVE6Kbd8jAY4NwPx,196,160,640,0.925,False
0a7f1a73361654329281,Question_s6VmP1G4UbEQWRYHK9Fd,188,180,640,0.9826086956521739,False
0a7f1a73361654329281,Question_tgOjrpZLw4RdVzQx85h6,472,168,604,0.30275229357798167,False
0a7f1a73361654329281,Question_x2Fy7rZ3SwYl9jMQkpOD,404,184,768,0.6232876712328768,False
0a7f1a73361654329281,Question_x2L7AqbMuTjCwPFy6vNr,388,180,640,0.5478260869565217,False
0a7f1a73361654329281,Question_xqlJkmRaP0otZcX4fK3W,320,180,616,0.6788990825688074,False
0a8736f6520cea837d94,Question_3MwAFlmNO8EKrpY5zjUd,328,176,640,0.6724137931034483,False
0a8736f6520cea837d94,Question_3oPyUzDmQtcMfLpGZ0jW,328,176,824,0.7654320987654321,False
0a8736f6520cea837d94,Question_4nHcauCQ0Y6Pm8DgKlLo,312,184,640,0.7192982456140351,False
0a8736f6520cea837d94,Question_5fgqjSBwTPG7KUV3it6O,352,188,748,0.7071428571428572,False
0a8736f6520cea837d94,Question_62XbhBvJ8NUSnApgDL94,336,172,640,0.6495726495726496,False
0a8736f6520cea837d94,Question_6RQj2gF3OeK5AmDvThUV,356,188,696,0.6692913385826772,False
0a8736f6520cea837d94,Question_7NJzCXUPcvQF4Mkfh9Wr,192,180,896,0.9832402234636871,False
0a8736f6520cea837d94,Question_Az73sM0rHfWVKuc4X2kL,352,184,704,0.676923076923077,False
0a8736f6520cea837d94,Question_BW0ItEaymH3TkD6S15JF,336,164,640,0.6386554621848739,False
0a8736f6520cea837d94,Question_EhVPdmlB31M8WKGqL0wc,348,180,860,0.7529411764705882,False
0a8736f6520cea837d94,Question_Ej5mBw9rsOUKkFycGvz2,472,184,748,0.48936170212765956,False
0a8736f6520cea837d94,Question_FNg8X9v5zcbB1tQrxHR3,204,180,896,0.9664804469273743,False
0a8736f6520cea837d94,Question_Jr4Wz5jLqmN01KUwHa7g,192,184,640,0.9824561403508771,False
0a8736f6520cea837d94,Question_Mh4CZIsrEfxkP1wXtOYV,368,168,640,0.576271186440678,False
0a8736f6520cea837d94,Question_NixCn84GdK2tySa5rB1V,480,184,712,0.4393939393939394,False
0a8736f6520cea837d94,Question_Ou3f2Wt9BqExm5DpN7Zk,368,184,640,0.5964912280701754,False
0a8736f6520cea837d94,Question_QRm48lXxzdP7Tn1WgNOf,356,180,728,0.6788321167883211,False
0a8736f6520cea837d94,Question_TmKaGvfNoXYq4FZ2JrBu,324,180,692,0.71875,False
0a8736f6520cea837d94,Question_UXqN1F7G3Sbldz02vZne,512,180,8160,0.9583959899749374,False
0a8736f6520cea837d94,Question_VgKw8PjY1FR6cm2QI9XW,192,164,640,0.9411764705882353,False
0a8736f6520cea837d94,Question_X3wF8QlTyi4mZkDp9Kae,320,184,768,0.7671232876712328,False
0a8736f6520cea837d94,Question_YWXHr4G6Cl7bEm9iF2kQ,360,180,640,0.6086956521739131,False
0a8736f6520cea837d94,Question_ZTbD7mxr2OUp8Fz6iNjy,192,172,640,0.9572649572649573,False
0a8736f6520cea837d94,Question_bumGRTJ0c8p4v5D6eHZa,512,180,4424,0.9217719132893497,False
0a8736f6520cea837d94,Question_fZrP3FJ4ebUogW9V7taS,200,160,592,0.9074074074074074,False
0a8736f6520cea837d94,Question_h7pXNg80nJbw1C4kAPRm,192,188,640,0.9911504424778761,False
0a8736f6520cea837d94,Question_hZ5wXofebmTlzKB1jNcP,188,180,640,0.9826086956521739,False
0a8736f6520cea837d94,Question_lU2wvHSZq7m43xiVroBc,460,184,740,0.5035971223021583,False
0a8736f6520cea837d94,Question_n2BTxIGw1Mc3Zo6RLdUe,360,164,708,0.6397058823529411,False
0a8736f6520cea837d94,Question_oCjnFLbIs4Uxwek9rBpu,328,180,1980,0.9177777777777778,False
0a8736f6520cea837d94,Question_pVKXjZn0BkSwYcsa7C31,332,180,756,0.7361111111111112,False
0a8736f6520cea837d94,Question_q7OpB2zCMmW9wS8uNt3H,328,160,596,0.6146788990825688,False
0a8736f6520cea837d94,Question_rvB9mVE6Kbd8jAY4NwPx,188,160,640,0.9416666666666667,False
0a8736f6520cea837d94,Question_s6VmP1G4UbEQWRYHK9Fd,320,180,640,0.6956521739130435,False
0a8736f6520cea837d94,Question_tgOjrpZLw4RdVzQx85h6,200,168,604,0.926605504587156,False
0a8736f6520cea837d94,Question_x2Fy7rZ3SwYl9jMQkpOD,344,184,768,0.726027397260274,False
0a8736f6520cea837d94,Question_x2L7AqbMuTjCwPFy6vNr,320,180,640,0.6956521739130435,False
0a8736f6520cea837d94,Question_xqlJkmRaP0otZcX4fK3W,344,180,616,0.6238532110091743,False
0b02f701b1179f9f74f9,Question_3MwAFlmNO8EKrpY5zjUd,460,176,640,0.3879310344827586,False
0b02f701b1179f9f74f9,Question_3oPyUzDmQtcMfLpGZ0jW,352,176,824,0.7283950617283951,False
0b02f701b1179f9f74f9,Question_4nHcauCQ0Y6Pm8DgKlLo,352,184,640,0.631578947368421,False
0b02f701b1179f9f74f9,Question_5fgqjSBwTPG7KUV3it6O,356,188,748,0.7,False
0b02f701b1179f9f74f9,Question_62XbhBvJ8NUSnApgDL94,352,172,640,0.6153846153846154,False
0b02f701b1179f9f74f9,Question_6RQj2gF3OeK5AmDvThUV,336,188,696,0.7086614173228346,False
0b02f701b1179f9f74f9,Question_7NJzCXUPcvQF4Mkfh9Wr,324,180,896,0.7988826815642458,False
0b02f701b1179f9f74f9,Question_Az73sM0rHfWVKuc4X2kL,468,184,704,0.45384615384615384,False
0b02f701b1179f9f74f9,Question_BW0ItEaymH3TkD6S15JF,368,164,640,0.5714285714285714,False
0b02f701b1179f9f74f9,Question_EhVPdmlB31M8WKGqL0wc,412,180,860,0.6588235294117647,False
0b02f701b1179f9f74f9,Question_Ej5mBw9rsOUKkFycGvz2,396,184,748,0.624113475177305,False
0b02f701b1179f9f74f9,Question_FNg8X9v5zcbB1tQrxHR3,324,180,896,0.7988826815642458,False
0b02f701b1179f9f74f9,Question_Jr4Wz5jLqmN01KUwHa7g,348,184,640,0.6403508771929824,False
0b02f701b1179f9f74f9,Question_Mh4CZIsrEfxkP1wXtOYV,328,168,640,0.6610169491525424,False
0b02f701b1179f9f74f9,Question_NixCn84GdK2tySa5rB1V,364,184,712,0.6590909090909091,False
0b02f701b1179f9f74f9,Question_Ou3f2Wt9BqExm5DpN7Zk,348,184,640,0.6403508771929824,False
0b02f701b1179f9f74f9,Question_QRm48lXxzdP7Tn1WgNOf,376,180,728,0.6423357664233577,False
0b02f701b1179f9f74f9,Question_TmKaGvfNoXYq4FZ2JrBu,360,180,692,0.6484375,False
0b02f701b1179f9f74f9,Question_UXqN1F7G3Sbldz02vZne,356,180,8160,0.9779448621553885,False
0b02f701b1179f9f74f9,Question_VgKw8PjY1FR6cm2QI9XW,320,164,640,0.6722689075630253,False
0b02f701b1179f9f74f9,Question_X3wF8QlTyi4mZkDp9Kae,484,184,768,0.4863013698630137,False
0b02f701b1179f9f74f9,Question_YWXHr4G6Cl7bEm9iF2kQ,420,180,640,0.4782608695652174,False
0b02f701b1179f9f74f9,Question_ZTbD7mxr2OUp8Fz6iNjy,204,172,640,0.9316239316239316,False
0b02f701b1179f9f74f9,Question_bumGRTJ0c8p4v5D6eHZa,332,180,4424,0.9641847313854854,False
0b02f701b1179f9f74f9,Question_fZrP3FJ4ebUogW9V7taS,356,160,592,0.5462962962962963,False
0b02f701b1179f9f74f9,Question_h7pXNg80nJbw1C4kAPRm,388,188,640,0.5575221238938053,False
0b02f701b1179f9f74f9,Question_hZ5wXofebmTlzKB1jNcP,324,180,640,0.6869565217391305,False
0b02f701b1179f9f74f9,Question_lU2wvHSZq7m43xiVroBc,360,184,740,0.6834532374100719,False
0b02f701b1179f9f74f9,Question_n2BTxIGw1Mc3Zo6RLdUe,328,164,708,0.6985294117647058,False
0b02f701b1179f9f74f9,Question_oCjnFLbIs4Uxwek9rBpu,348,180,1980,0.9066666666666666,False
0b02f701b1179f9f74f9,Question_pVKXjZn0BkSwYcsa7C31,328,180,756,0.7430555555555556,False
0b02f701b1179f9f74f9,Question_q7OpB2zCMmW9wS8uNt3H,356,160,596,0.5504587155963303,False
0b02f701b1179f9f74f9,Question_rvB9mVE6Kbd8jAY4NwPx,320,160,640,0.6666666666666666,False
0b02f701b1179f9f74f9,Question_s6VmP1G4UbEQWRYHK9Fd,360,180,640,0.6086956521739131,False
0b02f701b1179f9f74f9,Question_tgOjrpZLw4RdVzQx85h6,364,168,604,0.5504587155963303,False
0b02f701b1179f9f74f9,Question_x2Fy7rZ3SwYl9jMQkpOD,320,184,768,0.7671232876712328,False
0b02f701b1179f9f74f9,Question_x2L7AqbMuTjCwPFy6vNr,352,180,640,0.6260869565217392,False
0b02f701b1179f9f74f9,Question_xqlJkmRaP0otZcX4fK3W,324,180,616,0.6697247706422018,False
0b16d35f1f39a063708a,Question_3MwAFlmNO8EKrpY5zjUd,472,176,640,0.3620689655172414,False
0b16d35f1f39a063708a,Question_3oPyUzDmQtcMfLpGZ0jW,348,176,824,0.7345679012345679,False
0b16d35f1f39a063708a,Question_4nHcauCQ0Y6Pm8DgKlLo,468,184,640,0.37719298245614036,False
0b16d35f1f39a063708a,Question_5fgqjSBwTPG7KUV3it6O,352,188,748,0.7071428571428572,False
0b16d35f1f39a063708a,Question_62XbhBvJ8NUSnApgDL94,200,172,640,0.9401709401709402,False
0b16d35f1f39a063708a,Question_6RQj2gF3OeK5AmDvThUV,336,188,696,0.7086614173228346,False
0b16d35f1f39a063708a,Question_7NJzCXUPcvQF4Mkfh9Wr,352,180,896,0.7597765363128491,False
0b16d35f1f39a063708a,Question_Az73sM0rHfWVKuc4X2kL,340,184,704,0.7,False
0b16d35f1f39a063708a,Question_BW0ItEaymH3TkD6S15JF,288,164,640,0.7394957983193278,False
0b16d35f1f39a063708a,Question_EhVPdmlB31M8WKGqL0wc,480,180,860,0.5588235294117647,False
0b16d35f1f39a063708a,Question_Ej5mBw9rsOUKkFycGvz2,388,184,748,0.6382978723404256,False
0b16d35f1f39a063708a,Question_FNg8X9v5zcbB1tQrxHR3,356,180,896,0.7541899441340782,False
0b16d35f1f39a063708a,Question_Jr4Wz5jLqmN01KUwHa7g,204,184,640,0.956140350877193,False
0b16d35f1f39a063708a,Question_Mh4CZIsrEfxkP1wXtOYV,332,168,640,0.652542372881356,False
0b16d35f1f39a063708a,Question_NixCn84GdK2tySa5rB1V,340,184,712,0.7045454545454546,False
0b16d35f1f39a063708a,Question_Ou3f2Wt9BqExm5DpN7Zk,356,184,640,0.6228070175438597,False
0b16d35f1f39a063708a,Question_QRm48lXxzdP7Tn1WgNOf,340,180,728,0.708029197080292,False
0b16d35f1f39a063708a,Question_TmKaGvfNoXYq4FZ2JrBu,372,180,692,0.625,False
0b16d35f1f39a063708a,Question_UXqN1F7G3Sbldz02vZne,472,180,8160,0.9634085213032582,False
0b16d35f1f39a063708a,Question_VgKw8PjY1FR6cm2QI9XW,312,164,640,0.6890756302521008,False
0b16d35f1f39a063708a,Question_X3wF8QlTyi4mZkDp9Kae,488,184,768,0.4794520547945205,False
0b16d35f1f39a063708a,Question_YWXHr4G6Cl7bEm9iF2kQ,384,180,640,0.5565217391304348,False
0b16d35f1f39a063708a,Question_ZTbD7mxr2OUp8Fz6iNjy,396,172,640,0.5213675213675214,False
0b16d35f1f39a063708a,Question_bumGRTJ0c8p4v5D6eHZa,388,180,4424,0.9509896324222432,False
0b16d35f1f39a063708a,Question_fZrP3FJ4ebUogW9V7taS,352,160,592,0.5555555555555556,False
0b16d35f1f39a063708a,Question_h7pXNg80nJbw1C4kAPRm,352,188,640,0.6371681415929203,False
0b16d35f1f39a063708a,Question_hZ5wXofebmTlzKB1jNcP,332,180,640,0.6695652173913044,False
0b16d35f1f39a063708a,Question_lU2wvHSZq7m43xiVroBc,360,184,740,0.6834532374100719,False
0b16d35f1f39a063708a,Question_n2BTxIGw1Mc3Zo6RLdUe,316,164,708,0.7205882352941176,False
0b16d35f1f39a063708a,Question_oCjnFLbIs4Uxwek9rBpu,352,180,1980,0.9044444444444445,False
0b16d35f1f39a063708a,Question_pVKXjZn0BkSwYcsa7C31,524,180,756,0.4027777777777778,False
0b16d35f1f39a063708a,Question_q7OpB2zCMmW9wS8uNt3H,316,160,596,0.6422018348623854,False
0b16d35f1f39a063708a,Question_rvB9mVE6Kbd8jAY4NwPx,336,160,640,0.6333333333333333,False
0b16d35f1f39a063708a,Question_s6VmP1G4UbEQWRYHK9Fd,320,180,640,0.6956521739130435,False
0b16d35f1f39a063708a,Question_tgOjrpZLw4RdVzQx85h6,508,168,604,0.22018348623853212,False
0b16d35f1f39a063708a,Question_x2Fy7rZ3SwYl9jMQkpOD,356,184,768,0.7054794520547946,False
0b16d35f1f39a063708a,Question_x2L7AqbMuTjCwPFy6vNr,360,180,640,0.6086956521739131,False
0b16d35f1f39a063708a,Question_xqlJkmRaP0otZcX4fK3W,348,180,616,0.6146788990825688,False
0b28c0a454678b75eefb,Question_3MwAFlmNO8EKrpY5zjUd,340,176,640,0.646551724137931,False
0b28c0a454678b75eefb,Question_3oPyUzDmQtcMfLpGZ0jW,320,176,824,0.7777777777777778,False
0b28c0a454678b75eefb,Question_4nHcauCQ0Y6Pm8DgKlLo,196,184,640,0.9736842105263158,False
0b28c0a454678b75eefb,Question_5fgqjSBwTPG7KUV3it6O,484,188,748,0.4714285714285714,False
0b28c0a454678b75eefb,Question_62XbhBvJ8NUSnApgDL94,328,172,640,0.6666666666666666,False
0b28c0a454678b75eefb,Question_6RQj2gF3OeK5AmDvThUV,472,188,696,0.4409448818897638,False
0b28c0a454678b75eefb,Question_7NJzCXUPcvQF4Mkfh9Wr,336,180,896,0.7821229050279329,False
0b28c0a454678b75eefb,Question_Az73sM0rHfWVKuc4X2kL,364,184,704,0.6538461538461539,False
0b28c0a454678b75eefb,Question_BW0ItEaymH3TkD6S15JF,324,164,640,0.6638655462184874,False
0b28c0a454678b75eefb,Question_EhVPdmlB31M8WKGqL0wc,348,180,860,0.7529411764705882,False
0b28c0a454678b75eefb,Question_Ej5mBw9rsOUKkFycGvz2,452,184,748,0.524822695035461,False
0b28c0a454678b75eefb,Question_FNg8X9v5zcbB1tQrxHR3,320,180,896,0.8044692737430168,False
0b28c0a454678b75eefb,Question_Jr4Wz5jLqmN01KUwHa7g,348,184,640,0.6403508771929824,False
0b28c0a454678b75eefb,Question_Mh4CZIsrEfxkP1wXtOYV,348,168,640,0.6186440677966102,False
0b28c0a454678b75eefb,Question_NixCn84GdK2tySa5rB1V,348,184,712,0.6893939393939394,False
0b28c0a454678b75eefb,Question_Ou3f2Wt9BqExm5DpN7Zk,364,184,640,0.6052631578947368,False
0b28c0a454678b75eefb,Question_QRm48lXxzdP7Tn1WgNOf,372,180,728,0.6496350364963503,False
0b28c0a454678b75eefb,Question_TmKaGvfNoXYq4FZ2JrBu,384,180,692,0.6015625,False
0b28c0a454678b75eefb,Question_UXqN1F7G3Sbldz02vZne,344,180,8160,0.9794486215538847,False
0b28c0a454678b75eefb,Question_VgKw8PjY1FR6cm2QI9XW,340,164,640,0.6302521008403361,False
0b28c0a454678b75eefb,Question_X3wF8QlTyi4mZkDp9Kae,340,184,768,0.7328767123287672,False
0b28c0a454678b75eefb,Question_YWXHr4G6Cl7bEm9iF2kQ,352,180,640,0.6260869565217392,False
0b28c0a454678b75eefb,Question_ZTbD7mxr2OUp8Fz6iNjy,444,172,640,0.4188034188034188,False
0b28c0a454678b75eefb,Question_bumGRTJ0c8p4v5D6eHZa,352,180,4424,0.9594721960414703,False
0b28c0a454678b75eefb,Question_fZrP3FJ4ebUogW9V7taS,320,160,592,0.6296296296296297,False
0b28c0a454678b75eefb,Question_h7pXNg80nJbw1C4kAPRm,348,188,640,0.6460176991150443,False
